filename,zip_source,ground_truth,prediction,RecordedTime,birth_year,gender,nationality,language,proficiency,topik_score,topik_level,education,learning_period,korea_residency,purpose,learning_method,recording_level,DeliveryEval,LanguageUseEval,ContentEval
09810-F-99-EN-A-LAR026-2237653.wav,TS_Speech_sound_1.zip,책상 위에 있는 책을 저한테 건네주시겠어요?,책상 위에 있는 책을 저한테 건네주시겠어요?,5.21,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,5,0,5
09810-F-99-EN-A-ATQ028-2237837.wav,TS_Speech_sound_1.zip,집을 구할 때 가장 중요하게 생각하는 것은 햇빛이 많은 드러하다는 것입니다. 왜냐하면 햇빛이 많으면 벌레 벌레가 별로 없을 거라고 생각합니다.,집을 구할 때 가장 중요하게 생각하는 것은 햇빛이 많은 들어 안하는 것입니다. 왜냐하면 햇빛이 많으면 벌레가 별로 없을 거라고 생각합니다.,15.1,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-LAR012-2237612.wav,TS_Speech_sound_1.zip,그 식당은 음식 맛이 좋단다.,식당은 음식 맛이 좋다 한다.,4.69,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,0,4
09810-F-99-EN-A-LAR011-2237611.wav,TS_Speech_sound_1.zip,아이가 겨를 계단 잃어버려서 슬퍼해요.,아이가 결을 계단을 잃어버려서 슈퍼예요,6.49,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,2,0,3
09810-F-99-EN-A-LAR025-2237652.wav,TS_Speech_sound_1.zip,경찰이 잡은 도톡은 키가 크고 말았어요.,경찰이 잡은 도톡은 키가 크고 말았어요.,6.31,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,0,5
09810-F-99-EN-A-LAR016-2237629.wav,TS_Speech_sound_1.zip,신호등에서 길을 건넌 후 직진하세요.,신호등에서 길을 건넌 후 직진하세요.,4.61,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,5,0,5
09810-F-99-EN-A-LAR027-2237656.wav,TS_Speech_sound_1.zip,담배를 피우는 사람 수가 맹년 증가하고 있다.,담배를 피우는 사람 수가 매년 증거하고 있다.,5.55,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,0,5
09810-F-99-EN-A-EIG002-2327684.wav,TS_Speech_sound_1.zip,이 그림을 보니 가족 여행인 것 같아요. 자동차 옆에는 여행 가방이 있고 그 위에 모자도 있어요. 그 모자는 날씨가 너무 더울 때 아니 아니면 햇빛이 강할 때 모자예요. 그리고 엄마로 보이는 여자는 땀을 흐르는 거 같애요. 그래서 지금은 가족 여행 몬적 목적지는 덥지 않은 곳에 껄같 껄 같아요.,이 그림을 보니 가족여행인 것 같아요. 자동차 옆에는 여행 가방이 있고 그 위에 모자도 있어요. 그 모자는 날씨가 너무 더울 때 아니 아니면 햇빛이 강할 때 모자예요. 그리고 엄마로 보이는 여자는 땀을 흐르는 것 같아요. 그래서 지금은 가족여행 목적지는 덥지 않은 곳에 걸 같아요.,27.22,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-ATQ026-2237818.wav,TS_Speech_sound_1.zip,건간한 중용하고 생각하는 사람들 많아요. 저랑 저도 항 저도 건강을 중요하고 행각해요. 그리고 우리 그냥 운동을 많이 하고 음식을 또 진정하게 먹어요. 맛 물이 또 많이 마셔요.,건강을 중요하고 생각하는 사람들 많아요 저랑. 저도 건강을 중요하고 생각해요. 그리고 우리 그냥 운동을 많이 하고 음식을 또 진정하게 먹어요. 물이 많이 마셔요.,31.66,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-ATQ023-2237778.wav,TS_Speech_sound_1.zip,일단은 우리 집에 근처에는 기차역 있어요. 그리고 학교 없어요. 근처에. 마트는 좀 멀어요. 우리 운전하면 마트는 거의 습 거의 이십분 정도로 운자해야 해요.,일단은 우리 집에 근처에는 기차역 있어요. 그리고 학교 없어요 근처에. 마트는 좀 멀어요. 우리 운전하면 마트는 거의 20분 정도로 운전해야 해요.,34.56,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-ATQ029-2237860.wav,TS_Speech_sound_1.zip,보통 티엔티에서 쇼핑해요. 왜냐면 티엔티에서 아이샤를 음식이 많아요. 그리고 야채를 고기를 또 선택을 해도 많아요. 과자를 또 많았으니까 그냥 제일 편해요. 그리고 제 저의 집은 제일 가까워요. 그 가게는.,보통 TNT에서 쇼핑해요. 왜냐하면 TNT에서 아이샤 음식이 많아요. 그리고 야채를 고기를 또 선택을 더 많아요. 과자를 또 많았으니까 그냥 제일 편해요 그리고 제 저의 집은 제일 가까워요 그 가게는,33.96,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-PDT001-2327640.wav,TS_Speech_sound_1.zip,제 생각에는 열심히 공부만 하는 것도 중요하지만 실제로 한국 친구들이 많이 사귀고 많은 대화를 나누면서 한국어를 공부하는 것 것도 좋아. 왜냐 왜냐하면 그 교재나 책으로만 공부할 외국어는 실제 생활에서 사용하지 않을 수도 있기 때문에 한국 사람들이랑 직접 얘기를 하는 게 시력 햐 향상에 많은 도움을 둘 수 있다고 생각해. 그리고 한국 드라마나 티비프로그램을 보면서 한국어를 배우는 것도 좋으니까 함 한번 해봐.,제 생각에는 열심히 공부만 하는 것도 중요하지만 실제로 한국 친구들이 많이 사귀고 많은 대화를 나누면서 한국어를 공부하는 것도 좋아. 왜냐하면 교재나 책으로만 공부할 외국어는 실제 생활에서 사용하지 않을 수도 있기 때문에 한국 사람들이랑 직접 얘기를 하는 게 시력 향상에 많은 도움을 줄 수 있다고 생각해. 그리고 한국 드라마나 티브이 프로그램을 보면서 한국어로 배우는 것도 좋으니까 한번 해봐.,39.77,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,4,4
09810-F-99-EN-A-EIG004-2327697.wav,TS_Speech_sound_1.zip,아내가 작은 파티를 계획 중이에요. 지금은 맛있는 저녁을 만들고 있어요. 그래서 남편한테 일곱시 까지 집에 도착할 수 있냐고 전화를 물어봤는데 나편 남편을 오늘은 일이 많아서 아홉시 까지 일해야 할 것 같고 같다고 대답해왔 대답해요. 하지만 남편은 이 일곱시 까지 도착하고 꽃다발 발과 케이크를 사왔어요. 그래서 아내가 너무 감동 받았고 결국에 결국에는 두 사람이 즐거운 겨울 결혼 기념을 저녁을 같이 보낼 수 있어요. 있었어요.,아내가 작은 파티를 계획 중이에요 지금은 맛있는 저녁을 만들고 있어요 그래서 남편한테 일곱시까지 집에 도착할 수 있냐고 전화를 물어봤는데 남편 남편을 오늘은 일이 많아서 아홉시까지 일해야 할 것 같고 같다고 대답해요. 하지만 남편은 일곱 시까지 도착하고 꽃과 발과 케이크를 사 왔어요. 그래서 아내가 너무 감동받았고 결국에는 두 사람이 즐거운 결혼 기념을 저녁을 같이 보낼 수 있었어요.,39.59,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,4,4
09810-F-99-EN-A-SPT004-2327580.wav,TS_Speech_sound_1.zip,저는 고등학교 때 호주에서 이주 동안 유학했어요. 거기에 있는 고등학교에 다녔어요. 너무 재밌었어요. 제가 처음으로 외국에 간 간 거여서 기억에 남았어요. 진짜 특별한 기억이에요.,저는 고등학교 때 호주에서 2주 동안 유학했어요. 거기에 있는 고등학교에 다녔어요. 너무 재밌었어요. 제가 처음으로 외국에 간 거여서 기억에 남았어요. 진짜 특별한 기억이에요.,21.76,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-PDT002-2327659.wav,TS_Speech_sound_1.zip,선생님 안녕하세요? 저의 발표는 다음 주인데 제가 아주 갑자기 출입 출입국 추럽국 사무소에 방문할 일이 생겼는데 다음 주 우리 수업의 시간과 같은 약속에만 야 예약이 가능해서 혹시 저의 발표와 다음 발표자의 순서를 바꾸는 것이 가능할까요? 아니면 가능하지 않다고 하면 제가 어떻게 하면 되나요? 사무소에 일이 생겨서 까 봐야 하는데요.,선생님 안녕하세요 저의 발표는 다음 주인데 제가 아주 갑자기 출입국 사무소에 방문할 일이 생겼는데 다음 주 우리 수업의 시간과 같은 약속에만 예약이 가능해서 혹시 저의 발표와 다음 발표자의 순서를 바꾸는 것이 가능할까요 아니면 가능하지 않다고 하면 제가 어떻게 하면 될까요 사무소에 일이 생겨서 가 봐야 하는데요.,34.13,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,3,4
09810-F-99-EN-A-EIG003-2327692.wav,TS_Speech_sound_1.zip,이십대 삼십대 중에서 서로 없는 한목이 하나씩 있네요. 이십대는 에스엔에스 삼십대는 쇼핑인데요. 이유는 주변 사람들과 과의 일생을 공유하는 거에 힘을 들으는 시간이 많은 이십대 들이 아무래도 에스엔에스를 많이 쓰는 게 거 같고 이십대에는 쇼핑을 많이 하는데 아무래도 직업을 가지 거 가지기 시작하여 금족적으로 여 여유는 생 생기나 보니 이십대 보다는 생 상대적으로 쇼핑을 많이 한 하다는 경향이 걸 알 수 있어요.,이십대 삼십대 중에서 서로 없는 한몫이 하나씩 있네요 이십대는 에스네스 삼십대는 쇼핑인데요 이유는 주변 사람들과 일생을 공유하는 거에 힘을 들이는 시간이 많은 이십대들이 아무래도 에스네스를 많이 쓰는 게 같고 이십대에는 쇼핑을 많이 하는데 아무래도 직업을 가지기 시작하여 금속적으로 여유는 생기나 보니 이십 대보다는 상대적으로 쇼핑을 많이 하다는 경향이라고 알 수 있어요,41.98,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,4
09810-F-99-EN-A-SPT006-2327616.wav,TS_Speech_sound_1.zip,제가 한국에서 생활하면서 아르바이트를 많이 했어요. 아르바이트를 하는 동안 지 지각 혐이 있었어요. 어느 날 늦게 이너 일이 나서 지하철이 낮 맞춰서 삼십분 지각했어요. 우리 사장님이 지각을 하지 말라고 잔소리를 하셨어요. 그런 경 후에 지각하지 않은 저는 시간을 잘 지키려고 많이 노력했어요.,제가 한국에서 생활하면서 아르바이트를 많이 했어요 아르바이트를 하는 동안 지각 경험이 있었어요 어느 날 늦게 일어나서 지하철이 놓쳐서 삼십 분 지각했어요 우리 사장님이 지각을 하지 말라고 잔소리를 하셨어요 그런 경우에 지각하지 않은 저는 시간을 잘 지키려고 많이 노력했어요 .,29.95,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,4,4
09810-F-99-EN-A-SPT003-2327566.wav,TS_Speech_sound_1.zip,기억에 남는 모임은 이십대 제 생일 파티였어요. 그 모임은 제 생일 파티였는데 오십명이 같이 잠옷을 입었어요. 그 모임이 특별히 기억에 남는 이유는 제 인생에 처음으로 오십명 같이 나온 파자마 마티 이기 때문에 기억에 남았어요.,기억에 남는 모임은 이십대의 제 생일파티였어요 그 모임은 제 생일파티였는데 오십 명이 같이 잠옷을 입었어요 그 모임이 특별히 기억에 남는 이유는 제 인생에 처음으로 오십 명 같이 나온 파자마 마트이기 때문에 기억에 남았어요,26.71,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
09810-F-99-EN-A-SPT005-2327594.wav,TS_Speech_sound_1.zip,제가 일본어로 공부할 때 모르는 부분이 있으면 일본인 친구에게 물어 봤어요. 한국어로 일본어로 공부했기 때문에 외국어로 새로운 언어를 공부하는 일이 너무 힘들어요. 그래도 모르는 점이 있으면 그 사람한테 물어보면 대답을 받을 수 있어요. 그 친구는 읽기 쓰기 듣기까지 도와주웠고 저는 조금씩 따라 했어요. 초보자라서 이거 제일 실용적인 방법이라고 생각해요.,"제가 일본어로 공부할 때 모르는 부분이 있으면 일본인 친구에게 물어봤어요. 한국어로 일본어로 공부했기 때문에 외국어로 새로운 언어를 공부하는 일이 너무 힘들어요. 그래도 모르는 점이 있으면 그 사람한테 물어보면 대답을 받을 수 있어요. 그 친구는 읽기, 쓰기, 듣기까지 도와주었고 저는 조금씩 따라했어요. 초보자라서 이거 제일 실용적인 방법이라고 생각해요.",33.79,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,1
09810-F-99-EN-A-PDT003-2327669.wav,TS_Speech_sound_1.zip,선배 죄송합니다. 제가 새로 산 노트북을 좀 쓰고 싶다고 그러는데 내일 발표 있어서 노트북을 서야 해야 되어서 선배한테는 노트북을 빌려 줄 수 없는 줄 빌려줄 수 없게 됐어요. 근데 듣기로는 민아 씨가 노트북이 두 개라고 들어서 여우 여유분이 하나 있는데 민아 씨한테 노트북을 빌려 달라고 하면 괜찮다고 할 것 같아요. 한 번 민아 씨한테 물어볼까요? 감사합니다.,선배 죄송합니다 제가 새로 산 노트북을 좀 쓰고 싶다고 그러는데 내일 발표 있어서 노트북을 사야 해야 되어서 선배한테는 노트북을 빌려 줄 수 없는 빌려 줄 수 없게 됐어요 근데 듣기로는 미나씨가 노트북에 두개라고 들어서 여유 여유분이 하나 있는데 미나씨한테 노트북을 빌려 달라고 하면 괜찮다고 할 것 같아요 한번 미나씨한테 물어볼까요 감사합니다,37.21,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,4,4,4
09810-F-99-EN-A-SSO001-2327702.wav,TS_Speech_sound_1.zip,저는 행복하게 살기 위해 친구가 가장 중용 하다고 생각 생각합니다. 그 이유는 친구들과 함께 성중하고 영행을 가고 놀러 다니면서 친구들과 많이 추억을 만들 수 있을 만들 수 있기 때문이에요. 어른들보다는 나이가 같기 때문에 친구들이 저를 더 잘 이해할 수 있어요. 또 친구가 없는 삶의 지루 지루할 거예요. 저는 좋은 가족을 가질 수 있고 건강하지고 많은 돈을 가 가질 수 있지만 친구가 없다고 삶을 모해미할 거예요.,저는 행복하게 살기 위해 친구가 가장 중요하다고 생각합니다 그 이유는 친구들과 함께 성장하고 여행을 가고 놀러 다니면서 친구들과 많이 추억을 만들 수 있기 때문에요 아른들 보다는 나이가 같기 때문에 친구들이 저를 더 잘 이해할 수 있어요 또 친구가 없는 삶에 지루 지루할 거예요 저는 좋은 가족을 가질 수 있고 건강하시고 많은 돈을 가질 수 있지만 친구가 없다고 삶을 무해미해 할 거예요,41.81,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,4,4
09810-F-99-EN-A-SSO002-2327707.wav,TS_Speech_sound_1.zip,동의합니다. 첫 번째는 우리가 네트워크 서 서비스에서 친구를 만니 많이 만들 수 있어요. 그리고 그 친구들과 아마 취미 똑같은 거 갔을 거예요. 처음에 인터넷에서 사람들과 이야기를 해보고 친해진 후에 빡 밖에서 만날 수 있어요. 평소에는 상대방에게 말을 쉽게 걸지 못하는 사람들이 올 온라인 상으로 채팅을 통해 여러가지 재미있는 이야기를 하고 서로를 어느 정도 알아간 후에 만날 때도 어색하 어색하지 않을 거예요. 인터넷이 사람들에게 많은 도움이 된다고 생각해요.,통해합니다 첫번째는 우리가 네트워크 서비스에서 친구를 많이 만들 수 있어요 그리고 그 친구들과 아마 취미도 같은 것 같을 거예요 처음에 인터넷에서 사람들과 이야기를 해보고 친해진 후에 밖에서만 할 수 있어요. 평소에는 상대방에게 말을 쉽게 걸지 못하는 사람들이 온라인상으로 채팅을 통해 여러 가지 재미있는 이야기를 하고 서로를 어느 정도 알아간 후에 만날 때도 어색하지 않을 거예요. 인터넷이 사람들에게 많은 도움을 된다고 생각해요,46.85,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,4,4
09810-F-99-EN-A-SPT002-2237926.wav,TS_Speech_sound_1.zip,지난주에 저는 구두를 아 운동 운동화를 샀어요. 그 컬러스프레임 가게가 있었어요. 그 가게 그 가게를 운동화를 샀어요. 근데 이 운동화는 너무 너무 작아서 제 팔은 안 들어가요. 그리고 언 어제는 인터넷에서 그냥 컬러스프링이 똑같은 운동화는 또 샀어요. 오늘 아침에 그 운동화는 제 집에를 와서 전 제 사이즈는 맞았어요.,지난주에 저는 구두를 운동화를 샀어요. 그... 가게가 있었어요. 그 가게를 운동화를 샀어요. 근데 이 운동화는 너무 작아서 제 팔은 안 들어가요. 그리고 어제는 인터넷에서 그냥 컬러 스프링이 똑같은 운동화는 또 샀어요. 오늘 아침에 그 운동화를 제 집에 왔어? 제 사이즈는 맞았어요.,66.05,99,F,Taiwan,English,Intermediate,0,0,Bachelor’s Degree,3,0,취미(Hobby),독학(self-education),Advanced,3,3,3
11367-F-3-EN-A-LAR008-2446255.wav,TS_Speech_sound_1.zip,내일은 비가 올 리가 없다.,내일은 비가 올 리가 없다.,7.89,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,5
11367-F-3-EN-A-LAR017-2494712.wav,TS_Speech_sound_1.zip,내가 지금 만나는 사람은 재미가 있다.,내가 지금 만나는 사람은 재미가 있다. 자막제공자,7.89,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,5
11367-F-3-EN-A-LAR016-2494682.wav,TS_Speech_sound_1.zip,신호등에서 길을 건넌 후 직진하세요.,싱어든에서 길을 걸는 후 직진하세요.,7.8,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,5
11367-F-3-EN-A-LAR024-2494829.wav,TS_Speech_sound_1.zip,나는 공연 보러 갔을 때가 가장 즐거웠다.,나는 공연 보러 갔을 때가 가장 즐거웠다.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,5
11367-F-3-EN-A-ATQ002-2494929.wav,TS_Speech_sound_1.zip,"
오늘 아침에 열 시에 일어났어요. 휴가이니까 일찍 일어난 필요가 없어요.",오늘 아침에 10시에 일어났어요. 휴가이니까 일찍 일어난 필요가 없어요.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,2,3
11367-F-3-EN-A-ATQ003-2494957.wav,TS_Speech_sound_1.zip,제 생일은 삼 월 십일일 이에요.,제 생일은 12월이에요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,3,3
11367-F-3-EN-A-ATQ013-2495004.wav,TS_Speech_sound_1.zip,"
저는 운동은 잘 못해요. 근데 달리기 참 좋아해요.",저는 운동 잘 못해요. 근데 다리기 참 좋아해요. 자막제공자,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,3,3
11367-F-3-EN-A-ATQ009-2494986.wav,TS_Speech_sound_1.zip,저는 열다섯 살 때 한국어 공부를 시작했어요.,저는 열 다섯 살 때 한국어 공부를 시작했어요.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-ATQ012-2494997.wav,TS_Speech_sound_1.zip,다음 주에 런던에 가고 여행할 거예요.,다음 주에 런던에 가고 여행할 거예요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-EIG002-2495820.wav,TS_Speech_sound_1.zip,이 사진을 보시면 가족이 여행을 가기 위해 준비하고 있는 것을 알 수 있다고 생각합니다. 아버지는 차에서 짐을 놓고 아이는 매우 신나게 보입니다. 하지만 어머니 얼굴에서는 좀 걱정하는 표정을 읽을 수 있습니다. 아마 어머니는 어떤 것을 집에 두고 갈까 걱정하고 있는 것 같습니다. 이 가족은 아마 바다에 갈 것 같다고 생각합니다. ,이 사진을 보시면 가족이 여행을 가기 위해 준비하고 있는 것을 알 수 있다고 생각합니다. 아버지는 차에서 짐을 놓고 아이는 매우 신나게 보입니다. 하지만 어머니 얼굴에서는 좀 걱정하는 표정을 읽을 수 있습니다. 아마 어머니는 어떤 곳을 집에 두고 갈까 걱정하고 있는 것 같습니다. 이 가족은 아마 바다에 갈 것 같다고 생각합니다.,39.66,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,5
11367-F-3-EN-A-LAR030-2494901.wav,TS_Speech_sound_1.zip,아침에 아무것도 먹지 않은 사람들이 많습니다.,아침에 아무것도 먹지 않은 사람들이 많습니다.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,3
11367-F-3-EN-A-ATQ004-2494960.wav,TS_Speech_sound_1.zip,가족이 네 명이에요. 아버지와 엄마와 오빠.,가족이 네 명이에요. 아버지와 엄마와 오빠하고,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-ATQ005-2494968.wav,TS_Speech_sound_1.zip,저는 대만 사람이에요.,저는 대만 사람이에요.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,3,2
11367-F-3-EN-A-ATQ001-2494918.wav,TS_Speech_sound_1.zip,보통 하루에 다섯 시간 자요.,보통 하루에 다섯 시간 자요.,6.41,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,3,3
11367-F-3-EN-A-ATQ027-2495206.wav,TS_Speech_sound_1.zip,"
저는 선물이 그렇게 중요하다고 생각하지 않아요. 그리고 특별히 받고 싶은 선물이 없는 것 같아요. 제 생각에는 생일에 가장 중요한 것은 다른 사람들의 관심이에요. 그리고 제가 제일 송으로 받고 싶은 것은 다른 사람들의 축하와 응원일 것 같아요.",저는 선물이 그렇게 중요하다고 생각하지 않아요. 그리고 특별히 받고 싶은 선물이 없는 것 같아요. 제 생각에는 생일에 가장 중요한 것은 다른 사람들의 관심이에요. 그리고 제가 제일 선물을 받고 싶은 것은 다른 사람들의 축하와 응원일 것 같아요.,28.89,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-ATQ020-2495040.wav,TS_Speech_sound_1.zip,이 시험이 끝난 다음에 밥을 먹을 거예요.,이 시험이 끝나 다음에 밥을 먹을 거예요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,2,3,3
11367-F-3-EN-A-LAR015-2446450.wav,TS_Speech_sound_1.zip,나는 집 내부 공사를 끝났다.,나는 집 내부 공사를 끝났다. 자막제공자,7.89,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,4
11367-F-3-EN-A-LAR021-2494790.wav,TS_Speech_sound_1.zip,내 친구는 항상 옆집 아이 셋을 돌봐 진다.,내 친구는 항상 옆집 아이 셋을 또 빠진다.,9.75,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,0,5
11367-F-3-EN-A-ATQ011-2494991.wav,TS_Speech_sound_1.zip,오늘 저녁에 친구랑 스테이크를 먹을 거예요.,오늘 저녁에 친구랑 스테이크를 먹을 거예요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-LAR025-2494845.wav,TS_Speech_sound_1.zip,경찰이 찾는 도둑은 키가 크고 말랐어요.,경찰이 차는 독은 키가 크고 말랐어요. 자막제공자,9.66,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,0,4
11367-F-3-EN-A-ATQ014-2495010.wav,TS_Speech_sound_1.zip,아무 요리나 잘 할 수 있어요.,아무 요리나 잘 할 수 있어요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,2,2
11367-F-3-EN-A-LAR023-2494812.wav,TS_Speech_sound_1.zip,나는 외출하기 전까지 방 청소를 끝내야 한다.,나는 외출하기 전까지 당첨소를 끝내야 한다.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,0,4
11367-F-3-EN-A-LAR009-2446278.wav,TS_Speech_sound_1.zip,나는 행복하게 끝나는 영화를 좋다.,나는 행복하게 끝나는 영화가 좋다. 자막제공자,7.89,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,4,0,4
11367-F-3-EN-A-ATQ007-2494978.wav,TS_Speech_sound_1.zip,지금 기숙사에서 살고 있어요.,지금 기숙사에서 살고 있어요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
11367-F-3-EN-A-EIG003-2495860.wav,TS_Speech_sound_1.zip,이 그래프는 이십 대랑 삼십 대에 젊은 이들이 스마트폰 사용 양상을 비교하는 그래프입니다. 이십 대와 같은 경우에는 에스엔에스 사용하기 위해 스마트폰을 제일 많이 사용한다고 한다는 것을 볼 수 있습니다. 삼십 대에 검색 제일 많이 하고 그 다음에 이십 대와 같은 경우에는 문자 보내는 고 그리고 메신저 많이 하고 삼십 대에는 쇼핑 많이 하고 있는 곳을 볼 수 있습니다. 마지막으로는 이십 대는 컴세 삼십 대와 반대로 그렇게 많이 하지 않지만 삼십대는 문자랑 메시지를 다른 것보다 좀 더 좋게 사용하는 것을 볼 수 있습니다. ,"이 그램프는 20대랑 30대의 젊은이들이 스마트폰 사용 양상을 비교하는 그램프입니다. 20대와 같은 경우에는 SNS 사용하기 위해 스마트폰을 제일 많이 사용한다는 것을 볼 수 있습니다. 30대 검색 제일 많이 하고 그 다음에 20대와 같은 경우에는 문자 보내는 곳 그리고 메신저 많이 하고 30대는 쇼핑 많이 하고 있는 곳을 볼 수 있습니다. 마지막으로는 20대는 컨셉, 30대와 반대로 그렇게 많이 하지 않지만 30대는 문자랑 메시지를 다른 것보다 좀 더 좋게 사용하는 것을 볼 수 있습니다.",66.04,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,4,3
11367-F-3-EN-A-ATQ008-2494983.wav,TS_Speech_sound_1.zip,저 아무거나 다 잘 들어요.,저 아무거나 다 잘 들어요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,2
11367-F-3-EN-A-ATQ006-2494973.wav,TS_Speech_sound_1.zip,좋아하는 음식이 과일이에요. 특히 딸기가 제일 좋아해요.,좋아하는 음식이 과일이에요. 특히 딸기가 제일 좋아해요.,9.85,03,F,Taiwan,English,Advance,241,6,High School Diploma,3,0,취미(Hobby),학원(private language school),Advanced,3,3,3
